bag_number,date,region,stratum,sector,subsector,site,abraded,edge_damage,technological_class,completeness,size_class,cortex,platform_type,blade_section,retouched_tool_type,retouch_mode,sheen,count,length,width,thickness,total,notes
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,1,2,3,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,1,2,2,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,2,1,3,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,1,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,1,1,3,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,1,1,,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,1,1,3,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,1,1,2,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,3,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,1,2,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,3,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,1,1,3,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,2,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,3,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,2,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,1,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,1,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,1,3,2,1,2,3,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,1,3,2,1,2,0,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,1,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,1,5,2,1,2,0,1,,,,1,11.9,10.4,1.4,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,4,1,2,1,0,1,1,,,1,21.2,10.6,2.8,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,0,,14,S,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,0,,7,A,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
366,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,2,1,2,,5,A,,1,0,0,0,2760,"X.Vilaplana, arriba Dacsa."
373,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,3,3,2,,,,,1,0,0,0,2760,
373,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,3,1,2,,,,,1,0,0,0,2760,
373,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,2,3,2,,,,,1,0,0,0,2760,
373,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,1,2,1,3,,,,,1,0,0,0,2760,
373,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,
373,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,3,5,2,1,1,0,1,,,,1,0,0,0,2760,
373,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,5,2,1,1,0,2,,,,1,0,0,0,2760,
374,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,6,,2,,,,,,,3,0,0,0,2760,
374,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,6,,1,,,,,,,3,0,0,0,2760,
374,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,
374,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,
374,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,
374,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,
374,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,
374,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
374,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,
374,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,
374,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,
374,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,5,2,1,1,0,2,,,,1,0,11.7,5.1,2760,
374,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,4,2,1,1,0,1,,,,1,0,12.7,3,2760,
374,,Serpis,XLVI,XLVI-8,XLVI-8-15,,1,2,4,2,1,1,0,1,,,,1,0,14.4,2.9,2760,
378,,Serpis,XLVI,XLVI-8,XLVI-8-15/16,,2,,6,,3,,,,,,,1,0,0,0,2760,
378,,Serpis,XLVI,XLVI-8,XLVI-8-15/16,,2,,6,,2,,,,,,,1,0,0,0,2760,
378,,Serpis,XLVI,XLVI-8,XLVI-8-15/16,,1,2,6,,2,,,,,,,2,0,0,0,2760,
378,,Serpis,XLVI,XLVI-8,XLVI-8-15/16,,1,2,6,,1,,,,,,,4,0,0,0,2760,
378,,Serpis,XLVI,XLVI-8,XLVI-8-15/16,,1,3,6,,1,,,,,,,1,0,0,0,2760,
378,,Serpis,XLVI,XLVI-8,XLVI-8-15/16,,1,1,6,,1,,,,,,,1,0,0,0,2760,
378,,Serpis,XLVI,XLVI-8,XLVI-8-15/16,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,
378,,Serpis,XLVI,XLVI-8,XLVI-8-15/16,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,6,,3,,,,,,,3,0,0,0,2760,X.Vilaplana
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,2,,6,,2,,,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,6,,2,,,,,,,33,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,6,,2,,,,,,,6,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,1,6,,1,,,,,,,14,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,6,,1,,,,,,,85,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,6,,1,,,,,,,12,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,1.3,1,3,1,,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,1.3,2,2,1,,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,1.2,1,2,2,,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,1.2,2,2,1,,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,1.2,1,2,1,,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,1.2,2,2,2,,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,1.2,2,2,1,,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,1.2,2,2,1,,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,1.2,2,1,1,,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,2,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, cresta"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,2,2,2,1,3,,,,,1,0,0,0,2760,"X.Vilaplana, avivado nucleo de hojas"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,2,2,1,1,3,,,,,1,0,0,0,2760,"X.Vilaplana, avivado nucleo de hojas"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,2,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, avivado?"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,2,2,2,1,3,,,,,1,0,0,0,2760,"X.Vilaplana, semitableta"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,2,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, avivado hojitas?"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,1,4,2,2,1,0,1,,,,1,24.6,15.6,2.5,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,4,2,2,1,3,1,,,,1,34,17.7,6,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,2,1,0,3,,,,1,28.2,17.7,4.5,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,1,4,2,1,1,3,1,,,,1,20.8,18,5.3,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,1,1,3,1,,,,1,19,16.7,5,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,1,1,0,2,,,,1,19.7,16.3,3.8,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,1,4,2,1,1,0,1,,,,1,13.6,16.1,3.3,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,1,1,3,1,,,,1,18.5,13.9,3.1,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,4,2,1,1,0,1,,,,1,16.4,15.7,3.9,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,1,1,0,1,,,,1,14.9,13.9,3.2,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,2,1,3,2,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,1,1,2,1,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,4,2,1,1,0,2,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,1,1,0,2,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,2,1,3,1,,,,1,21,12.5,3.6,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,4,2,1,1,0,1,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,5,2,1,1,0,1,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,1,1,0,1,,,,1,6.7,13.2,3.9,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,1,1,0,3,,,,1,13,12,3.7,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,1,1,0,2,,,,1,14.2,12.1,2.6,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,1,1,0,1,,,,1,9.3,12.6,2.7,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,1,1,0,2,,,,1,8.2,13.8,2.6,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,5,2,1,1,2,2,,,,1,19.8,10.3,3.5,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,5,2,1,1,3,1,,,,1,13.6,9.9,3.3,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,5,2,1,1,0,1,,,,1,17.4,9.7,6,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,1,5,2,1,1,0,1,,,,1,10.7,7.2,4.1,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,5,2,1,1,0,2,,,,1,8.5,10.4,2.6,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,5,2,1,1,0,2,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,5,2,1,1,0,1,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,2,1,0,1,15,S,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,1,1,0,1,15,S,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,2,1,3,2,15,S,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,5,2,2,1,3,1,1,,,1,22.4,11.3,2.5,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,1,1,3,1,1,,,1,15.2,12,3.1,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,2,1,0,3,1,,,1,24.5,12.1,3.6,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,1,1,3,1,1,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,5,2,1,1,2,1,1,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,1,1,3,1,1,,,1,17,13.3,3.5,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,1,1,0,1,5,S,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,6,2,1,1,,,5,S,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,1,5,2,1,1,0,1,9,A,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,5,2,1,1,0,2,9,A,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,5,2,1,1,0,2,9,A,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,1,1,0,1,9,A,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,2,1,0,,8,A,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,6,2,1,1,0,,9,A,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,5,2,1,1,0,2,8,A,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,4,2,1,1,0,1,8,A,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,1,1,0,1,8,A,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,0,,8,A,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,4,2,2,1,0,1,3.2,S,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,0,,3.2,S,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,0,,14,S,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,2,1,0,,14,S,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,0,,14,S,,1,0,0,0,2760,"X.Vilaplana,"
