N_BOLSA,FECHA,REGION,AREA,SECTOR,SSECTOR,YACIMIENTO,RODADO,MECANICO,CLAS_TECN,FRACTURA,TAMANO,CORTEX,TALON,SEC_HOJ,TIPO,"TYPE_NUM,N,6,0",RET_MODO,LUSTRE,COUNT,LONGITUD,ANCHURA,GROSOR,PSDA,SUMA,MICRO
339,10/07/1988,Serpis,BP,BP-4,bp-4-21/22,ac-85,1,2,6,,1,,,,,,,,2,0,0,0,1,4004,
339,10/07/1988,Serpis,BP,BP-4,bp-4-21/22,ac-85,1,1,3,1,1,1,2,,14,14,P,,1,0,0,0,1,4004,
339,10/07/1988,Serpis,BP,BP-4,bp-4-21/22,ac-85,1,2,4,2,,1,0,3,15,15,A,,1,0,0,0,1,4004,
340,10/07/1988,Serpis,BP,BP-4,bp-4-28,,1,1,6,,2,,,,,,,,1,0,0,0,1,4004,
340,10/07/1988,Serpis,BP,BP-4,bp-4-28,,1,1,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
340,10/07/1988,Serpis,BP,BP-4,bp-4-28,,1,2,3,1,2,1,2,,14,14,S,,1,0,0,0,1,4004,
341,10/07/1988,Serpis,BP,BP-4,bp-4-30,,1,2,6,,1,,,,,,,,2,0,0,0,1,4004,
341,10/07/1988,Serpis,BP,BP-4,bp-4-30,,1,1,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
342,10/07/1988,Serpis,BP,BP-4,bp-4-31,,1,2,6,,2,,,,,,,,2,0,0,0,1,4004,
343,10/07/1988,Serpis,BP,BP-4,bp-4-32,,1,1,6,,1,,,,,,,,1,0,0,0,1,4004,
343,10/07/1988,Serpis,BP,BP-4,bp-4-32,,1,1,3,1,2,2,2,,,,,,1,0,0,0,1,4004,
252,11/19/1993,Serpis,BP,BP-2,bp-2-23,,1,2,3,2,2,1,2,,,,,,1,0,0,0,1,4004,b
252,11/19/1993,Serpis,BP,BP-2,bp-2-23,,1,2,4,2,,1,2,1,,,,,1,0,0,0,1,4004,
253,11/11/1993,Serpis,BP,BP-2,bp-2-17,,1,2,6,,2,,,,,,,,2,0,0,0,1,4004,
253,11/11/1993,Serpis,BP,BP-2,bp-2-17,,1,2,6,,1,,,,,,,,5,0,0,0,1,4004,
253,11/11/1993,Serpis,BP,BP-2,bp-2-17,,1,1,6,,1,,,,,,,,3,0,0,0,1,4004,
253,11/11/1993,Serpis,BP,BP-2,bp-2-17,,1,2,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
253,11/11/1993,Serpis,BP,BP-2,bp-2-17,,1,2,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
253,11/11/1993,Serpis,BP,BP-2,bp-2-17,,1,2,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
253,11/11/1993,Serpis,BP,BP-2,bp-2-17,,1,2,3,2,2,0,0,,,,,,1,0,0,0,1,4004,
253,11/11/1993,Serpis,BP,BP-2,bp-2-17,,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
253,11/11/1993,Serpis,BP,BP-2,bp-2-17,,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
253,11/11/1993,Serpis,BP,BP-2,bp-2-17,,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
253,11/11/1993,Serpis,BP,BP-2,bp-2-17,,1,1,3,1,1,1,2,,,,,,1,0,0,0,1,4004,
253,11/11/1993,Serpis,BP,BP-2,bp-2-17,,1,1,3,1,1,1,2,,,,,,1,0,0,0,1,4004,
253,11/11/1993,Serpis,BP,BP-2,bp-2-17,,1,1,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
253,11/11/1993,Serpis,BP,BP-2,bp-2-17,,1,1,1.2,2,1,2,,,,,,,1,0,0,0,1,4004,
253,11/11/1993,Serpis,BP,BP-2,bp-2-17,,1,2,4,2,,2,0,1,,,,,1,0,0,0,1,4004,
253,11/11/1993,Serpis,BP,BP-2,bp-2-17,,1,1,5,2,,1,2,2,,,,,1,0,0,0,1,4004,
254,11/20/1993,Serpis,BP,BP-2,bp-2-37,,1,1,6,,2,,,,,,,,1,0,0,0,1,4004,
254,11/20/1993,Serpis,BP,BP-2,bp-2-37,,1,1,6,,1,,,,,,,,1,0,0,0,1,4004,
254,11/20/1993,Serpis,BP,BP-2,bp-2-37,,1,1,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
254,11/20/1993,Serpis,BP,BP-2,bp-2-37,,1,1,4,2,,1,0,1,9,9,A,,1,0,0,0,1,4004,
255,11/19/1993,Serpis,BP,BP-2,bp-2-22,,1,2,6,,2,,,,,,,,1,0,0,0,1,4004,
255,11/19/1993,Serpis,BP,BP-2,bp-2-22,,1,2,6,,1,,,,,,,,3,0,0,0,1,4004,
255,11/19/1993,Serpis,BP,BP-2,bp-2-22,,2,3,6,,1,,,,,,,,1,0,0,0,1,4004,
255,11/19/1993,Serpis,BP,BP-2,bp-2-22,,1,1,3,1,2,2,2,,,,,,1,0,0,0,1,4004,
255,11/19/1993,Serpis,BP,BP-2,bp-2-22,,1,2,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
255,11/19/1993,Serpis,BP,BP-2,bp-2-22,,1,1,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
255,11/19/1993,Serpis,BP,BP-2,bp-2-22,,1,2,3,2,1,1,1,,,,,,1,0,0,0,1,4004,
255,11/19/1993,Serpis,BP,BP-2,bp-2-22,,1,2,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
255,11/19/1993,Serpis,BP,BP-2,bp-2-22,,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
255,11/19/1993,Serpis,BP,BP-2,bp-2-22,,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
255,11/19/1993,Serpis,BP,BP-2,bp-2-22,,1,2,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
255,11/19/1993,Serpis,BP,BP-2,bp-2-22,,1,2,1.2,1,3,1,,,,,,,1,0,0,0,1,4004,
255,11/19/1993,Serpis,BP,BP-2,bp-2-22,,1,2,1.2,2,1,1,,,,,,,1,0,0,0,1,4004,
255,11/19/1993,Serpis,BP,BP-2,bp-2-22,,1,2,1.2,2,2,1,,,,,,,1,0,0,0,1,4004,
255,11/19/1993,Serpis,BP,BP-2,bp-2-22,,1,2,1.3,2,1,2,,,,,,,1,0,0,0,1,4004,
255,11/19/1993,Serpis,BP,BP-2,bp-2-22,,1,2,3,2,1,1,0,,14,14,S,,1,0,0,0,1,4004,
255,11/19/1993,Serpis,BP,BP-2,bp-2-22,,1,2,4,2,,1,0,1,15,15,"S
A",,1,0,0,0,1,4004,
256,11/19/1993,Serpis,BP,BP-2,bp-2-26,,1,1,6,,2,,,,,,,,1,0,0,0,1,4004,
256,11/19/1993,Serpis,BP,BP-2,bp-2-26,,1,2,3,2,1,3,1,,,,,,1,0,0,0,1,4004,
256,11/19/1993,Serpis,BP,BP-2,bp-2-26,,1,1,3,2,1,2,2,,,,,,1,0,0,0,1,4004,
257,11/19/1993,Serpis,BP,BP-2,bp-2-28,,1,2,3,1,2,3,2,,,,,,1,0,0,0,1,4004,
257,11/19/1993,Serpis,BP,BP-2,bp-2-28,,1,2,3,1,2,1,2,,,,,,1,0,0,0,1,4004,
257,11/19/1993,Serpis,BP,BP-2,bp-2-28,,1,3,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
257,11/19/1993,Serpis,BP,BP-2,bp-2-28,,2,3,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
257,11/19/1993,Serpis,BP,BP-2,bp-2-28,,1,2,6,,1,,,,,,,,1,0,0,0,1,4004,
258,11/11/1993,Serpis,BP,BP-2,bp-2-20,,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
259,11/11/1993,Serpis,BP,BP-2,bp-2-6,,1,2,3,2,2,1,2,,,,,,1,0,0,0,2,4004,
259,11/11/1993,Serpis,BP,BP-2,bp-2-6,,1,2,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
259,11/11/1993,Serpis,BP,BP-2,bp-2-6,,1,2,6,,1,,,,,,,,2,0,0,0,2,4004,
259,11/11/1993,Serpis,BP,BP-2,bp-2-6,,1,2,4,2,,1,3,1,,,,,1,0,0,0,2,4004,
259,11/11/1993,Serpis,BP,BP-2,bp-2-6,,1,2,3,2,1,1,0,,14,14,S,,1,0,0,0,2,4004,
260,11/11/1993,Serpis,BP,BP-2,bp-2-19,,2,3,6,,1,,,,,,,,1,0,0,0,1,4004,
260,11/11/1993,Serpis,BP,BP-2,bp-2-19,,1,2,6,,2,,,,,,,,1,0,0,0,1,4004,
260,11/11/1993,Serpis,BP,BP-2,bp-2-19,,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
260,11/11/1993,Serpis,BP,BP-2,bp-2-19,,1,2,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
261,11/19/1993,Serpis,BP,BP-2,bp-2-24,,1,2,6,,1,,,,,,,,2,0,0,0,1,4004,
261,11/19/1993,Serpis,BP,BP-2,bp-2-24,,1,2,6,,2,,,,,,,,1,0,0,0,1,4004,
261,11/19/1993,Serpis,BP,BP-2,bp-2-24,,1,2,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
261,11/19/1993,Serpis,BP,BP-2,bp-2-24,,1,2,3,2,1,2,2,,,,,,1,0,0,0,1,4004,
261,11/19/1993,Serpis,BP,BP-2,bp-2-24,,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
261,11/19/1993,Serpis,BP,BP-2,bp-2-24,,1,2,5,2,,1,0,3,,,,,1,15,10.7,3,1,4004,
262,11/11/1993,Serpis,BP,BP-2,bp-2-15,,1,2,6,,1,,,,,,,,2,0,0,0,1,4004,
262,11/11/1993,Serpis,BP,BP-2,bp-2-15,,1,1,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
262,11/11/1993,Serpis,BP,BP-2,bp-2-15,,1,2,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
262,11/11/1993,Serpis,BP,BP-2,bp-2-15,,1,2,1.2,1,2,1,,,,,,,1,0,0,0,1,4004,
262,11/11/1993,Serpis,BP,BP-2,bp-2-15,,1,2,2,2,,1,1,,,,,,1,0,0,0,1,4004,
263,11/20/1993,Serpis,BP,BP-2,bp-2-36,,1,1,6,,1,,,,,,,,2,0,0,0,1,4004,a
263,11/20/1993,Serpis,BP,BP-2,bp-2-36,,1,2,3,2,2,1,2,,,,,,1,0,0,0,1,4004,a
263,11/20/1993,Serpis,BP,BP-2,bp-2-36,,1,3,3,2,2,1,0,,,,,,1,0,0,0,1,4004,a
263,11/20/1993,Serpis,BP,BP-2,bp-2-36,,1,1,3,2,1,1,0,,,,,,1,0,0,0,1,4004,a
263,11/20/1993,Serpis,BP,BP-2,bp-2-36,,1,2,4,2,,1,0,2,,,,,1,0,0,0,1,4004,a
263,11/20/1993,Serpis,BP,BP-2,bp-2-36,,1,1,5,2,,1,0,2,,,,,1,11.8,6.3,1.5,1,4004,a
263,11/20/1993,Serpis,BP,BP-2,bp-2-36,,1,2,3,2,1,1,2,,8,8,A,,1,0,0,0,1,4004,a
264,11/20/1993,Serpis,BP,BP-2,bp-2-35,,2,3,3,2,1,2,0,,,,,,1,0,0,0,1,4004,b
264,11/20/1993,Serpis,BP,BP-2,bp-2-35,,1,2,3,2,2,3,2,,,,,,1,0,0,0,1,4004,b
264,11/20/1993,Serpis,BP,BP-2,bp-2-35,,1,1,3,2,1,3,0,,,,,,1,0,0,0,1,4004,b
264,11/20/1993,Serpis,BP,BP-2,bp-2-35,,1,2,5,2,,1,0,2,14,14,S,,1,0,0,0,1,4004,b
265,11/20/1993,Serpis,BP,BP-2,bp-2-35,,2,3,6,,2,,,,,,,,1,0,0,0,1,4004,a
265,11/20/1993,Serpis,BP,BP-2,bp-2-35,,1,2,6,,2,,,,,,,,1,0,0,0,1,4004,a
265,11/20/1993,Serpis,BP,BP-2,bp-2-35,,1,2,6,,1,,,,,,,,3,0,0,0,1,4004,a
265,11/20/1993,Serpis,BP,BP-2,bp-2-35,,1,2,3,2,2,1,2,,,,,,1,0,0,0,1,4004,a
265,11/20/1993,Serpis,BP,BP-2,bp-2-35,,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,a
265,11/20/1993,Serpis,BP,BP-2,bp-2-35,,1,2,3,1,2,1,2,,,,,,1,0,0,0,1,4004,a
265,11/20/1993,Serpis,BP,BP-2,bp-2-35,,1,1,1.3,2,1,1,,,,,,,1,0,0,0,1,4004,a
265,11/20/1993,Serpis,BP,BP-2,bp-2-35,,1,2,4,2,,1,0,1,16,16,S,2,1,0,0,0,1,4004,a
265,11/20/1993,Serpis,BP,BP-2,bp-2-35,,1,2,3,2,2,1,0,,3.1,31,S,,1,0,0,0,1,4004,a
266,11/20/1993,Serpis,BP,BP-2,bp-2-32,,1,1,6,,1,,,,,,,,2,0,0,0,1,4004,
267,11/19/1993,Serpis,BP,BP-2,bp-2-23,,1,1,6,,2,,,,,,,,1,0,0,0,1,4004,a
267,11/19/1993,Serpis,BP,BP-2,bp-2-23,,1,2,6,,1,,,,,,,,1,0,0,0,1,4004,a
267,11/19/1993,Serpis,BP,BP-2,bp-2-23,,1,2,3,1,2,2,2,,,,,,1,0,0,0,1,4004,a
267,11/19/1993,Serpis,BP,BP-2,bp-2-23,,1,2,3,2,1,1,1,,,,,,1,0,0,0,1,4004,a
267,11/19/1993,Serpis,BP,BP-2,bp-2-23,,1,2,3,2,1,1,2,,,,,,1,0,0,0,1,4004,a
267,11/19/1993,Serpis,BP,BP-2,bp-2-23,,1,1,3,1,1,1,2,,,,,,1,0,0,0,1,4004,a
267,11/19/1993,Serpis,BP,BP-2,bp-2-23,,1,1,3,2,1,2,0,,,,,,1,0,0,0,1,4004,a
267,11/19/1993,Serpis,BP,BP-2,bp-2-23,,1,1,4,2,,1,0,1,,,,,1,0,0,0,1,4004,a
267,11/19/1993,Serpis,BP,BP-2,bp-2-23,,1,1,4,2,,2,0,2,,,,,1,0,0,0,1,4004,a
267,11/19/1993,Serpis,BP,BP-2,bp-2-23,,1,2,1.2,1,2,1,2,,,,,,1,0,0,0,1,4004,a
267,11/19/1993,Serpis,BP,BP-2,bp-2-23,,1,1,6,,1,,,,,,,,2,0,0,0,1,4004,a
267,11/19/1993,Serpis,BP,BP-2,bp-2-23,,1,2,3,2,2,3,2,,8,8,A,,1,0,0,0,1,4004,a
267,11/19/1993,Serpis,BP,BP-2,bp-2-23,,1,1,5,2,,1,0,1,1,1,,,1,0,0,0,1,4004,a
268,11/20/1993,Serpis,BP,BP-2,bp-2-34,,2,3,6,,1,,,,,,,,1,0,0,0,1,4004,
268,11/20/1993,Serpis,BP,BP-2,bp-2-34,,1,2,6,,2,,,,,,,,1,0,0,0,1,4004,
268,11/20/1993,Serpis,BP,BP-2,bp-2-34,,1,2,3,1,3,1,2,,,,,,1,0,0,0,1,4004,
268,11/20/1993,Serpis,BP,BP-2,bp-2-34,,1,2,1.2,2,2,1,,,,,,,1,0,0,0,1,4004,
268,11/20/1993,Serpis,BP,BP-2,bp-2-34,,1,2,5,2,,1,0,1,,,,,1,0,0,0,1,4004,
268,11/20/1993,Serpis,BP,BP-2,bp-2-34,,1,2,5,2,,1,0,1,,,,,1,0,0,0,1,4004,
268,11/20/1993,Serpis,BP,BP-2,bp-2-34,,1,2,3,1,2,1,2,,14,14,"s
A",,1,0,0,0,1,4004,
269,11/19/1993,Serpis,BP,BP-2,bp-2-21,,1,3,6,,2,1,,,,,,,1,0,0,0,1,4004,
269,11/19/1993,Serpis,BP,BP-2,bp-2-21,,1,3,6,,1,1,,,,,,,3,0,0,0,1,4004,
269,11/19/1993,Serpis,BP,BP-2,bp-2-21,,1,1,6,,1,1,,,,,,,2,0,0,0,1,4004,
269,11/19/1993,Serpis,BP,BP-2,bp-2-21,,1,3,3,1,2,1,2,,,,,,1,0,0,0,1,4004,
269,11/19/1993,Serpis,BP,BP-2,bp-2-21,,1,3,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
269,11/19/1993,Serpis,BP,BP-2,bp-2-21,,1,3,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
269,11/19/1993,Serpis,BP,BP-2,bp-2-21,,1,3,3,2,2,3,0,,,,,,1,0,0,0,1,4004,
269,11/19/1993,Serpis,BP,BP-2,bp-2-21,,1,1,3,2,1,3,0,,,,,,1,0,0,0,1,4004,
269,11/19/1993,Serpis,BP,BP-2,bp-2-21,,1,2,4,2,1,1,2,1,,,,,1,0,0,0,1,4004,
269,11/19/1993,Serpis,BP,BP-2,bp-2-21,,1,2,5,1,1,1,2,2,,,,,1,0,0,0,1,4004,
269,11/19/1993,Serpis,BP,BP-2,bp-2-21,,1,2,3,1,2,1,0,2,13(*),13,P,,1,0,0,0,1,4004,
269,11/19/1993,Serpis,BP,BP-2,bp-2-21,,1,2,1.3,1,2,1,,,,,,,1,0,0,0,1,4004,
269,11/19/1993,Serpis,BP,BP-2,bp-2-21,,1,3,1.2,1,2,2,,,,,,,1,0,0,0,1,4004,
270,11/11/1993,Serpis,BP,BP-2,bp-2-21,,2,3,6,,2,,,,,,,,1,0,0,0,1,4004,
270,11/11/1993,Serpis,BP,BP-2,bp-2-21,,2,3,6,,1,,,,,,,,1,0,0,0,1,4004,
270,11/11/1993,Serpis,BP,BP-2,bp-2-21,,1,3,4,2,2,1,0,1,,,,,1,0,0,0,1,4004,
270,11/11/1993,Serpis,BP,BP-2,bp-2-21,,1,3,4,1,2,1,2,2,,,,,1,0,0,0,1,4004,
270,11/11/1993,Serpis,BP,BP-2,bp-2-21,,1,3,5,2,1,1,2,2,,,,,1,0,0,0,1,4004,
270,11/11/1993,Serpis,BP,BP-2,bp-2-21,,1,3,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
270,11/11/1993,Serpis,BP,BP-2,bp-2-21,,1,3,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
270,11/11/1993,Serpis,BP,BP-2,bp-2-21,,1,3,3,1,2,1,3,,,,,,1,0,0,0,1,4004,
270,11/11/1993,Serpis,BP,BP-2,bp-2-21,,1,3,3,1,2,1,2,,,,,,1,0,0,0,1,4004,
270,11/11/1993,Serpis,BP,BP-2,bp-2-21,,1,3,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
270,11/11/1993,Serpis,BP,BP-2,bp-2-21,,1,3,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
270,11/11/1993,Serpis,BP,BP-2,bp-2-21,,1,2,3,1,2,1,2,,3.2,32,S,,1,0,0,0,1,4004,
270,11/11/1993,Serpis,BP,BP-2,bp-2-21,,1,3,6,,1,1,,,,,,,1,0,0,0,1,4004,
271,10/14/1995,Serpis,BP,BP-2,bp-2-19,,1,3,4,2,2,1,0,2,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,3,4,2,1,1,0,2,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,3,5,2,1,1,0,2,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,1,5,2,1,1,0,1,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,1,5,2,1,1,2,1,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,3,6,,2,3,,,,,,,2,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,3,6,,1,1,,,,,,,3,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,1,1.2,1,2,2,,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,1,1.2,1,2,3,,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,1,5,1,2,1,2,1,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,3,6,,1,1,,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,2,6,,2,1,,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,1,3,1,3,3,1,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,3,3,1,2,1,2,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,1,6,,1,,,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,2,3,3,2,2,3,0,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,1,3,1,2,3,2,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,2,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,1,3,2,1,2,0,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,2,3,2,1,3,0,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,1,3,1,2,1,3,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,3,3,2,2,1,2,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,3,3,1,2,2,2,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,3,3,2,2,1,2,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,2,3,2,2,2,0,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,3,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,1,3,1,1,1,2,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,3,3,2,1,1,2,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,3,3,1,1,1,2,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,3,3,2,2,2,0,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,3,3,1,1,1,2,,,,,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,2,3,2,2,1,0,,3.2,32,A,,1,0,0,0,2,4004,
271,10/14/1995,Serpis,BP,BP-2,BP-2-19,,1,1,3,1,1,1,0,,"5
6",56,S,,1,0,0,0,2,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,6,,2,,,,,,,,4,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,6,,1,,,,,,,,16,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,1,6,,1,,,,,,,,5,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,2,3,3,2,2,1,1,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,2,3,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,3,1,2,1,2,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,3,2,2,3,0,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,3,1,2,1,2,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,1,3,1,2,1,1,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,1,3,2,1,3,3,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,1,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,1,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,1,3,2,1,1,3,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,1,3,2,1,2,0,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,1,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,3,1,1,1,0,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,3,1,1,1,2,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,3,2,1,3,0,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,3,3,2,1,2,0,,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,3,4,2,,1,3,2,,,,,1,19.3,16,4.3,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,4,2,,1,3,1,,,,,1,13.7,13.4,3,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,4,2,,1,2,1,,,,,1,22.2,12.6,4.5,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,2,4,2,,1,0,1,,,,,1,13.8,12.9,4,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,1,5,2,,1,0,1,,,,,1,7.1,9.4,1.8,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,3,5,2,,1,0,2,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,3,5,2,,1,3,1,,,,,1,0,0,0,1,4004,
272,11/11/1993,Serpis,BP,BP-2,bp-2-18,,1,3,5,2,,1,0,1,,,,,1,12.2,8.7,3,1,4004,
